time_stamp,turbine_id,wind_speed_avg,power_avg,rotor_speed_avg,gearbox_bearing_temperature_avg,ambient_temperature_avg,status_code
2024-01-04T23:40:00Z,EXT-SENVION-01,8.62,1118.7,11.35,67.31,10.45,0
2024-01-04T23:50:00Z,EXT-SENVION-01,9.52,1539.7,12.39,74.61,13.77,0
2024-01-05T00:00:00Z,EXT-SENVION-01,10.81,2050.0,13.78,83.84,11.1,0
2024-01-05T00:10:00Z,EXT-SENVION-01,13.41,2056.7,16.0,80.6,12.27,0
2024-01-05T00:20:00Z,EXT-SENVION-01,10.73,2050.0,13.95,80.03,12.97,0
2024-01-05T00:30:00Z,EXT-SENVION-01,6.82,561.8,9.05,60.55,12.5,0
2024-01-05T00:40:00Z,EXT-SENVION-01,5.12,268.4,6.99,54.05,12.29,0
2024-01-05T00:50:00Z,EXT-SENVION-01,3.6,49.4,4.73,52.88,12.23,0
2024-01-05T01:00:00Z,EXT-SENVION-01,5.94,377.1,7.68,55.18,12.55,0
2024-01-05T01:10:00Z,EXT-SENVION-01,4.74,198.0,6.07,53.31,13.32,0
2024-01-05T01:20:00Z,EXT-SENVION-01,12.43,2072.6,16.0,86.29,14.35,0
2024-01-05T01:30:00Z,EXT-SENVION-01,15.26,2033.9,16.0,80.71,15.76,0
2024-01-05T01:40:00Z,EXT-SENVION-01,11.12,2050.0,14.46,83.17,14.74,0
2024-01-05T01:50:00Z,EXT-SENVION-01,2.23,0.0,0.0,51.59,13.93,0
2024-01-05T02:00:00Z,EXT-SENVION-01,7.81,849.0,10.27,64.99,15.44,0
2024-01-05T02:10:00Z,EXT-SENVION-01,7.4,722.8,9.57,63.55,15.65,0
2024-01-05T02:20:00Z,EXT-SENVION-01,2.69,0.0,0.0,51.25,14.76,0
2024-01-05T02:30:00Z,EXT-SENVION-01,17.32,2048.6,16.0,83.52,15.02,0
2024-01-05T02:40:00Z,EXT-SENVION-01,8.85,1265.4,11.8,70.63,16.48,0
2024-01-05T02:50:00Z,EXT-SENVION-01,4.03,130.4,5.2,53.1,14.6,0
2024-01-05T03:00:00Z,EXT-SENVION-01,7.68,790.0,9.81,63.49,15.44,0
2024-01-05T03:10:00Z,EXT-SENVION-01,3.37,60.2,4.27,57.93,16.39,0
2024-01-05T03:20:00Z,EXT-SENVION-01,1.81,0.0,0.0,54.52,15.79,0
2024-01-05T03:30:00Z,EXT-SENVION-01,3.23,84.8,4.23,56.58,18.8,0
2024-01-05T03:40:00Z,EXT-SENVION-01,6.59,495.8,8.52,59.19,19.32,0
2024-01-05T03:50:00Z,EXT-SENVION-01,1.67,0.0,0.0,52.39,18.21,0
2024-01-05T04:00:00Z,EXT-SENVION-01,5.3,276.3,7.33,59.12,16.48,0
2024-01-05T04:10:00Z,EXT-SENVION-01,9.41,1507.6,12.09,75.48,17.11,0
2024-01-05T04:20:00Z,EXT-SENVION-01,6.98,641.5,8.88,60.41,16.3,0
2024-01-05T04:30:00Z,EXT-SENVION-01,10.14,1844.8,13.25,80.76,17.41,0
2024-01-05T04:40:00Z,EXT-SENVION-01,1.03,0.0,0.0,53.81,16.14,0
2024-01-05T04:50:00Z,EXT-SENVION-01,4.16,111.4,5.69,55.09,19.06,0
2024-01-05T05:00:00Z,EXT-SENVION-01,4.34,148.5,5.65,55.03,17.85,0
2024-01-05T05:10:00Z,EXT-SENVION-01,12.31,2056.0,15.99,85.57,17.73,0
2024-01-05T05:20:00Z,EXT-SENVION-01,10.12,1869.6,13.03,79.96,17.55,0
2024-01-05T05:30:00Z,EXT-SENVION-01,10.84,2050.0,13.98,83.24,17.48,0
2024-01-05T05:40:00Z,EXT-SENVION-01,10.54,2050.0,13.62,87.74,18.48,0
2024-01-05T05:50:00Z,EXT-SENVION-01,8.17,975.6,10.67,65.81,16.96,0
2024-01-05T06:00:00Z,EXT-SENVION-01,9.86,1726.3,12.74,80.34,16.42,0
2024-01-05T06:10:00Z,EXT-SENVION-01,7.76,841.7,9.88,65.29,18.24,0
2024-01-05T06:20:00Z,EXT-SENVION-01,3.65,87.4,4.65,53.83,17.23,0
2024-01-05T06:30:00Z,EXT-SENVION-01,11.99,2050.0,15.59,84.41,17.69,0
2024-01-05T06:40:00Z,EXT-SENVION-01,9.41,1502.2,12.26,76.58,15.54,0
2024-01-05T06:50:00Z,EXT-SENVION-01,6.03,377.6,7.81,58.96,18.07,0
2024-01-05T07:00:00Z,EXT-SENVION-01,4.25,176.4,5.42,55.65,15.51,0
2024-01-05T07:10:00Z,EXT-SENVION-01,10.63,2050.0,13.34,85.45,15.33,0
2024-01-05T07:20:00Z,EXT-SENVION-01,6.97,601.1,8.74,61.37,18.06,0
2024-01-05T07:30:00Z,EXT-SENVION-01,6.87,587.3,8.71,60.1,18.16,0
2024-01-05T07:40:00Z,EXT-SENVION-01,8.61,1157.7,11.11,68.54,17.17,0
2024-01-05T07:50:00Z,EXT-SENVION-01,2.72,0.0,0.0,54.3,18.29,0
2024-01-05T08:00:00Z,EXT-SENVION-01,8.15,990.5,10.37,67.67,16.78,0
2024-01-05T08:10:00Z,EXT-SENVION-01,4.71,178.1,6.13,54.65,16.05,0
2024-01-05T08:20:00Z,EXT-SENVION-01,9.55,1554.8,12.29,79.05,18.03,0
2024-01-05T08:30:00Z,EXT-SENVION-01,7.74,819.4,9.94,63.58,16.41,0
2024-01-05T08:40:00Z,EXT-SENVION-01,8.61,1157.9,11.25,70.36,15.37,0
2024-01-05T08:50:00Z,EXT-SENVION-01,3.74,109.5,4.86,56.91,17.44,0
2024-01-05T09:00:00Z,EXT-SENVION-01,9.46,1538.1,12.27,78.05,16.81,0
2024-01-05T09:10:00Z,EXT-SENVION-01,3.43,75.7,4.14,51.76,14.65,0
2024-01-05T09:20:00Z,EXT-SENVION-01,2.23,0.0,0.0,52.17,14.16,0
2024-01-05T09:30:00Z,EXT-SENVION-01,9.95,1752.6,13.47,78.38,15.41,0
2024-01-05T09:40:00Z,EXT-SENVION-01,9.05,1327.6,11.55,69.42,15.17,0
2024-01-05T09:50:00Z,EXT-SENVION-01,0.99,0.0,0.0,53.91,16.17,0
2024-01-05T10:00:00Z,EXT-SENVION-01,9.43,1497.1,12.61,75.27,14.52,0
2024-01-05T10:10:00Z,EXT-SENVION-01,9.2,1352.0,12.09,72.95,15.19,0
2024-01-05T10:20:00Z,EXT-SENVION-01,6.96,616.6,8.72,63.27,14.94,0
2024-01-05T10:30:00Z,EXT-SENVION-01,13.75,1997.7,16.0,82.91,14.81,0
2024-01-05T10:40:00Z,EXT-SENVION-01,8.29,1038.0,10.75,66.94,13.81,0
2024-01-05T10:50:00Z,EXT-SENVION-01,3.12,42.0,4.13,53.47,12.73,0
2024-01-05T11:00:00Z,EXT-SENVION-01,10.28,1965.3,13.26,81.33,13.56,0
2024-01-05T11:10:00Z,EXT-SENVION-01,2.41,0.0,0.0,51.14,13.53,0
2024-01-05T11:20:00Z,EXT-SENVION-01,9.04,1319.7,11.51,71.28,15.08,0
2024-01-05T11:30:00Z,EXT-SENVION-01,5.12,238.6,6.81,54.12,12.08,0
2024-01-05T11:40:00Z,EXT-SENVION-01,4.12,104.0,5.32,51.12,12.19,0
2024-01-05T11:50:00Z,EXT-SENVION-01,5.27,263.7,6.99,52.13,12.08,0
2024-01-05T12:00:00Z,EXT-SENVION-01,5.6,355.1,7.34,59.4,12.68,0
2024-01-05T12:10:00Z,EXT-SENVION-01,3.91,109.0,4.81,53.13,11.84,0
2024-01-05T12:20:00Z,EXT-SENVION-01,6.29,477.0,8.28,58.25,10.26,0
2024-01-05T12:30:00Z,EXT-SENVION-01,8.21,990.8,10.87,64.95,11.09,0
2024-01-05T12:40:00Z,EXT-SENVION-01,4.85,216.3,6.12,53.53,10.35,0
2024-01-05T12:50:00Z,EXT-SENVION-01,5.73,355.7,7.24,58.85,10.81,0
2024-01-05T13:00:00Z,EXT-SENVION-01,4.84,199.5,6.09,52.48,10.34,0
2024-01-05T13:10:00Z,EXT-SENVION-01,0.82,0.0,0.0,51.26,10.93,0
2024-01-05T13:20:00Z,EXT-SENVION-01,6.61,533.6,8.64,53.95,9.6,0
2024-01-05T13:30:00Z,EXT-SENVION-01,6.29,448.9,8.3,55.52,10.48,0
2024-01-05T13:40:00Z,EXT-SENVION-01,15.34,2039.6,16.0,78.06,9.22,0
2024-01-05T13:50:00Z,EXT-SENVION-01,2.57,0.0,0.0,49.97,9.82,0
2024-01-05T14:00:00Z,EXT-SENVION-01,4.31,154.9,5.79,52.29,9.68,0
2024-01-05T14:10:00Z,EXT-SENVION-01,9.44,1489.3,12.34,71.87,9.84,0
2024-01-05T14:20:00Z,EXT-SENVION-01,5.99,365.0,7.9,55.51,8.95,0
2024-01-05T14:30:00Z,EXT-SENVION-01,10.94,2050.0,14.34,81.37,7.16,0
2024-01-05T14:40:00Z,EXT-SENVION-01,6.23,415.4,8.15,54.72,7.36,0
2024-01-05T14:50:00Z,EXT-SENVION-01,12.23,2050.9,16.0,81.56,9.05,0
2024-01-05T15:00:00Z,EXT-SENVION-01,10.22,1900.2,13.08,79.28,7.34,0
2024-01-05T15:10:00Z,EXT-SENVION-01,2.13,0.0,0.0,48.59,9.12,0
2024-01-05T15:20:00Z,EXT-SENVION-01,3.54,106.8,4.45,50.56,6.73,0
2024-01-05T15:30:00Z,EXT-SENVION-01,4.3,170.4,5.71,52.44,6.87,0
2024-01-05T15:40:00Z,EXT-SENVION-01,9.07,1355.4,11.74,72.33,5.72,0
2024-01-05T15:50:00Z,EXT-SENVION-01,8.72,1169.5,11.48,66.06,7.4,0
2024-01-05T16:00:00Z,EXT-SENVION-01,7.9,885.9,10.24,68.51,7.23,0
2024-01-05T16:10:00Z,EXT-SENVION-01,4.57,121.4,6.26,49.49,7.49,0
2024-01-05T16:20:00Z,EXT-SENVION-01,0.63,0.0,0.0,46.72,6.2,0
2024-01-05T16:30:00Z,EXT-SENVION-01,6.09,413.2,8.03,54.92,6.46,0
2024-01-05T16:40:00Z,EXT-SENVION-01,6.29,443.3,8.35,54.7,7.21,0
2024-01-05T16:50:00Z,EXT-SENVION-01,3.34,82.5,4.05,49.01,6.06,0
2024-01-05T17:00:00Z,EXT-SENVION-01,1.05,0.0,0.0,46.85,5.87,0
2024-01-05T17:10:00Z,EXT-SENVION-01,3.95,111.0,5.35,50.13,6.13,0
2024-01-05T17:20:00Z,EXT-SENVION-01,9.32,1428.5,12.12,67.68,6.36,0
2024-01-05T17:30:00Z,EXT-SENVION-01,12.89,2041.6,16.0,79.32,6.04,0
2024-01-05T17:40:00Z,EXT-SENVION-01,10.12,1866.9,13.34,75.02,5.82,0
2024-01-05T17:50:00Z,EXT-SENVION-01,4.96,213.6,6.38,51.89,6.22,0
2024-01-05T18:00:00Z,EXT-SENVION-01,16.55,2063.4,16.0,77.88,5.68,0
2024-01-05T18:10:00Z,EXT-SENVION-01,9.23,1422.1,11.94,69.26,5.03,0
2024-01-05T18:20:00Z,EXT-SENVION-01,5.51,313.6,7.39,51.62,4.38,0
2024-01-05T18:30:00Z,EXT-SENVION-01,1.97,0.0,0.0,45.73,6.48,0
2024-01-05T18:40:00Z,EXT-SENVION-01,9.71,1637.4,12.72,72.52,5.75,0
2024-01-05T18:50:00Z,EXT-SENVION-01,4.22,132.4,5.66,49.16,5.67,0
2024-01-05T19:00:00Z,EXT-SENVION-01,11.49,2050.0,14.86,78.27,5.94,0
2024-01-05T19:10:00Z,EXT-SENVION-01,13.82,2041.6,16.0,77.94,4.66,0
2024-01-05T19:20:00Z,EXT-SENVION-01,13.2,2039.6,16.0,78.68,5.43,0
2024-01-05T19:30:00Z,EXT-SENVION-01,7.85,855.1,10.21,63.3,6.81,0
2024-01-05T19:40:00Z,EXT-SENVION-01,7.94,884.3,10.13,61.75,6.28,0
2024-01-05T19:50:00Z,EXT-SENVION-01,4.61,154.0,5.96,53.87,7.53,0
2024-01-05T20:00:00Z,EXT-SENVION-01,10.3,1957.3,12.98,76.53,6.29,0
2024-01-05T20:10:00Z,EXT-SENVION-01,2.11,0.0,0.0,50.39,7.18,0
2024-01-05T20:20:00Z,EXT-SENVION-01,12.72,2051.5,16.0,79.34,6.46,0
2024-01-05T20:30:00Z,EXT-SENVION-01,8.78,1227.9,11.62,67.44,8.97,0
2024-01-05T20:40:00Z,EXT-SENVION-01,6.78,549.2,8.72,56.43,4.41,0
2024-01-05T20:50:00Z,EXT-SENVION-01,11.15,2050.0,14.7,79.78,7.07,0
2024-01-05T21:00:00Z,EXT-SENVION-01,8.33,1053.0,10.99,62.6,7.22,0
2024-01-05T21:10:00Z,EXT-SENVION-01,5.02,260.1,6.5,53.03,7.69,0
2024-01-05T21:20:00Z,EXT-SENVION-01,7.51,744.9,9.92,58.54,8.76,0
2024-01-05T21:30:00Z,EXT-SENVION-01,3.51,52.9,4.4,49.82,7.06,0
2024-01-05T21:40:00Z,EXT-SENVION-01,5.85,368.3,7.83,52.37,7.68,0
2024-01-05T21:50:00Z,EXT-SENVION-01,7.01,617.7,9.21,59.15,7.48,0
2024-01-05T22:00:00Z,EXT-SENVION-01,5.92,360.0,7.82,54.94,8.88,0
2024-01-05T22:10:00Z,EXT-SENVION-01,6.02,414.9,7.81,52.28,7.67,0
2024-01-05T22:20:00Z,EXT-SENVION-01,12.21,2059.4,16.0,80.18,10.05,0
2024-01-05T22:30:00Z,EXT-SENVION-01,13.38,2085.6,16.0,80.22,12.14,0
2024-01-05T22:40:00Z,EXT-SENVION-01,8.29,1029.1,10.63,66.19,9.22,0
2024-01-05T22:50:00Z,EXT-SENVION-01,13.8,2043.6,16.0,79.89,10.27,0
2024-01-05T23:00:00Z,EXT-SENVION-01,3.52,81.4,5.0,52.45,11.79,0
2024-01-05T23:10:00Z,EXT-SENVION-01,2.21,0.0,0.0,50.5,9.61,0
2024-01-05T23:20:00Z,EXT-SENVION-01,7.52,784.2,9.62,60.54,10.95,0
2024-01-05T23:30:00Z,EXT-SENVION-01,3.92,67.1,5.13,52.92,11.26,0
2024-01-05T23:40:00Z,EXT-SENVION-01,9.69,1654.5,12.79,73.91,12.24,0
2024-01-05T23:50:00Z,EXT-SENVION-01,6.82,569.6,8.93,56.88,11.86,0
2024-01-06T00:00:00Z,EXT-SENVION-01,5.82,365.3,7.57,55.37,12.08,0
2024-01-06T00:10:00Z,EXT-SENVION-01,4.58,159.8,6.03,49.75,11.42,0
2024-01-06T00:20:00Z,EXT-SENVION-01,7.18,666.4,9.42,62.36,13.55,0
2024-01-06T00:30:00Z,EXT-SENVION-01,3.6,69.9,4.6,51.62,12.36,0
2024-01-06T00:40:00Z,EXT-SENVION-01,4.05,131.5,5.45,51.18,13.15,0
2024-01-06T00:50:00Z,EXT-SENVION-01,6.87,571.6,8.63,61.95,13.72,0
2024-01-06T01:00:00Z,EXT-SENVION-01,4.16,135.5,5.8,53.44,14.23,0
2024-01-06T01:10:00Z,EXT-SENVION-01,1.99,0.0,0.0,51.59,14.75,0
2024-01-06T01:20:00Z,EXT-SENVION-01,6.02,383.5,7.91,58.3,14.5,0
2024-01-06T01:30:00Z,EXT-SENVION-01,5.14,241.1,6.48,58.12,15.83,0
2024-01-06T01:40:00Z,EXT-SENVION-01,10.37,1975.9,13.5,80.79,15.61,0
2024-01-06T01:50:00Z,EXT-SENVION-01,11.19,2050.0,14.92,85.02,16.24,0
2024-01-06T02:00:00Z,EXT-SENVION-01,4.54,138.6,6.08,54.96,14.82,0
2024-01-06T02:10:00Z,EXT-SENVION-01,5.04,196.2,6.57,56.21,14.71,0
2024-01-06T02:20:00Z,EXT-SENVION-01,9.44,1529.1,12.47,75.66,15.18,0
2024-01-06T02:30:00Z,EXT-SENVION-01,3.5,70.7,4.5,53.25,15.06,0
2024-01-06T02:40:00Z,EXT-SENVION-01,18.96,2043.2,16.0,83.83,17.37,0
2024-01-06T02:50:00Z,EXT-SENVION-01,1.86,0.0,0.0,55.14,16.11,0
2024-01-06T03:00:00Z,EXT-SENVION-01,9.29,1416.1,12.04,72.68,15.79,0
2024-01-06T03:10:00Z,EXT-SENVION-01,8.76,1192.7,11.37,69.61,15.62,0
2024-01-06T03:20:00Z,EXT-SENVION-01,10.24,1899.6,13.05,81.42,15.38,0
2024-01-06T03:30:00Z,EXT-SENVION-01,6.51,524.4,8.43,60.55,16.68,0
2024-01-06T03:40:00Z,EXT-SENVION-01,4.32,160.7,5.99,55.17,16.75,0
2024-01-06T03:50:00Z,EXT-SENVION-01,6.42,473.0,8.37,61.04,17.76,0
2024-01-06T04:00:00Z,EXT-SENVION-01,7.6,820.9,9.5,63.77,17.98,0
2024-01-06T04:10:00Z,EXT-SENVION-01,5.51,297.4,6.93,59.4,16.99,0
2024-01-06T04:20:00Z,EXT-SENVION-01,8.28,1014.3,10.55,69.37,18.03,0
2024-01-06T04:30:00Z,EXT-SENVION-01,5.94,391.5,7.92,57.32,16.89,0
2024-01-06T04:40:00Z,EXT-SENVION-01,16.53,2035.2,16.0,82.06,16.24,0
2024-01-06T04:50:00Z,EXT-SENVION-01,16.26,2061.0,16.0,87.13,19.64,0
2024-01-06T05:00:00Z,EXT-SENVION-01,15.49,2046.9,16.0,83.58,18.79,0
2024-01-06T05:10:00Z,EXT-SENVION-01,9.06,1330.5,11.82,74.61,17.16,0
2024-01-06T05:20:00Z,EXT-SENVION-01,12.41,2081.4,16.0,89.07,19.84,0
2024-01-06T05:30:00Z,EXT-SENVION-01,3.63,108.2,4.91,56.58,17.78,0
2024-01-06T05:40:00Z,EXT-SENVION-01,10.67,2050.0,13.56,84.94,17.04,0
2024-01-06T05:50:00Z,EXT-SENVION-01,5.96,388.7,7.52,60.3,18.55,0
2024-01-06T06:00:00Z,EXT-SENVION-01,2.34,0.0,0.0,54.96,18.05,0
2024-01-06T06:10:00Z,EXT-SENVION-01,5.56,296.4,7.01,57.86,18.06,0
2024-01-06T06:20:00Z,EXT-SENVION-01,0.61,0.0,0.0,53.99,16.81,0
2024-01-06T06:30:00Z,EXT-SENVION-01,8.24,994.1,10.49,70.21,18.16,0
2024-01-06T06:40:00Z,EXT-SENVION-01,4.79,176.4,6.14,55.39,17.8,0
2024-01-06T06:50:00Z,EXT-SENVION-01,4.03,141.3,4.89,53.25,16.9,0
2024-01-06T07:00:00Z,EXT-SENVION-01,0.98,0.0,0.0,53.19,18.31,0
2024-01-06T07:10:00Z,EXT-SENVION-01,13.96,2062.4,16.0,84.37,18.79,0
2024-01-06T07:20:00Z,EXT-SENVION-01,6.17,423.5,7.79,60.61,16.64,0
2024-01-06T07:30:00Z,EXT-SENVION-01,2.85,0.0,0.0,52.44,16.43,0
2024-01-06T07:40:00Z,EXT-SENVION-01,3.01,44.3,3.87,54.0,17.62,0
2024-01-06T07:50:00Z,EXT-SENVION-01,6.66,522.8,8.65,62.58,18.38,0
2024-01-06T08:00:00Z,EXT-SENVION-01,9.5,1546.1,12.52,76.54,15.44,0
2024-01-06T08:10:00Z,EXT-SENVION-01,3.33,80.3,4.01,52.47,17.11,0
2024-01-06T08:20:00Z,EXT-SENVION-01,1.0,0.0,0.0,54.32,15.76,0
2024-01-06T08:30:00Z,EXT-SENVION-01,2.42,0.0,0.0,51.87,16.55,0
2024-01-06T08:40:00Z,EXT-SENVION-01,8.11,930.6,10.55,66.1,18.68,0
2024-01-06T08:50:00Z,EXT-SENVION-01,10.12,1843.5,13.29,82.14,16.58,0
2024-01-06T09:00:00Z,EXT-SENVION-01,10.31,1952.4,13.44,83.97,17.15,0
2024-01-06T09:10:00Z,EXT-SENVION-01,5.95,395.1,7.6,59.32,16.06,0
2024-01-06T09:20:00Z,EXT-SENVION-01,1.29,0.0,0.0,55.8,16.31,0
2024-01-06T09:30:00Z,EXT-SENVION-01,1.56,0.0,0.0,49.3,16.2,0
2024-01-06T09:40:00Z,EXT-SENVION-01,6.21,410.5,7.96,56.4,16.78,0
2024-01-06T09:50:00Z,EXT-SENVION-01,4.11,119.8,5.49,52.92,15.71,0
2024-01-06T10:00:00Z,EXT-SENVION-01,7.15,678.5,9.53,60.43,15.24,0
2024-01-06T10:10:00Z,EXT-SENVION-01,6.19,433.4,7.96,59.06,13.24,0
2024-01-06T10:20:00Z,EXT-SENVION-01,7.76,846.8,9.92,65.53,13.02,0
2024-01-06T10:30:00Z,EXT-SENVION-01,1.32,0.0,0.0,51.84,14.22,0
2024-01-06T10:40:00Z,EXT-SENVION-01,10.07,1817.9,13.29,82.3,14.81,0
2024-01-06T10:50:00Z,EXT-SENVION-01,1.96,0.0,0.0,53.78,13.2,0
2024-01-06T11:00:00Z,EXT-SENVION-01,11.76,2050.0,15.38,84.24,13.9,0
2024-01-06T11:10:00Z,EXT-SENVION-01,6.44,475.7,8.55,58.01,11.62,0
2024-01-06T11:20:00Z,EXT-SENVION-01,10.88,2050.0,14.18,84.17,12.51,0
2024-01-06T11:30:00Z,EXT-SENVION-01,7.28,677.8,9.24,62.0,12.61,0
2024-01-06T11:40:00Z,EXT-SENVION-01,10.16,1835.6,13.21,75.27,11.35,0
2024-01-06T11:50:00Z,EXT-SENVION-01,13.98,2053.9,16.0,79.44,12.67,0
2024-01-06T12:00:00Z,EXT-SENVION-01,2.57,0.0,0.0,48.3,11.44,0
2024-01-06T12:10:00Z,EXT-SENVION-01,11.44,2050.0,14.9,81.3,13.48,0
2024-01-06T12:20:00Z,EXT-SENVION-01,4.95,219.2,6.49,53.54,11.18,0
2024-01-06T12:30:00Z,EXT-SENVION-01,10.04,1812.1,12.85,78.79,12.48,0
2024-01-06T12:40:00Z,EXT-SENVION-01,9.8,1702.6,12.49,75.42,9.91,0
2024-01-06T12:50:00Z,EXT-SENVION-01,6.8,543.9,8.81,61.58,11.07,0
2024-01-06T13:00:00Z,EXT-SENVION-01,6.3,430.9,7.9,57.04,9.47,0
2024-01-06T13:10:00Z,EXT-SENVION-01,9.27,1420.0,12.06,69.98,11.79,0
2024-01-06T13:20:00Z,EXT-SENVION-01,12.39,2060.6,16.0,79.01,10.0,0
2024-01-06T13:30:00Z,EXT-SENVION-01,7.52,738.1,10.04,59.01,9.16,0
2024-01-06T13:40:00Z,EXT-SENVION-01,6.53,467.2,8.48,56.16,8.8,0
2024-01-06T13:50:00Z,EXT-SENVION-01,7.17,688.9,9.25,58.58,7.83,0
2024-01-06T14:00:00Z,EXT-SENVION-01,7.51,748.3,9.7,59.18,8.71,0
2024-01-06T14:10:00Z,EXT-SENVION-01,5.53,302.5,7.05,53.38,7.59,0
2024-01-06T14:20:00Z,EXT-SENVION-01,2.89,0.0,0.0,49.5,7.92,0
2024-01-06T14:30:00Z,EXT-SENVION-01,10.01,1793.4,13.15,78.0,8.29,0
2024-01-06T14:40:00Z,EXT-SENVION-01,7.19,662.3,9.43,57.79,8.41,0
2024-01-06T14:50:00Z,EXT-SENVION-01,3.55,50.2,4.55,47.38,8.12,0
2024-01-06T15:00:00Z,EXT-SENVION-01,9.19,1407.8,11.78,69.44,8.73,0
2024-01-06T15:10:00Z,EXT-SENVION-01,9.29,1422.0,11.93,66.35,8.7,0
2024-01-06T15:20:00Z,EXT-SENVION-01,13.33,2022.9,16.0,76.89,7.85,0
2024-01-06T15:30:00Z,EXT-SENVION-01,12.13,2030.6,15.32,76.77,7.33,0
2024-01-06T15:40:00Z,EXT-SENVION-01,2.3,0.0,0.0,46.73,9.23,0
2024-01-06T15:50:00Z,EXT-SENVION-01,6.21,429.9,8.11,54.99,6.58,0
2024-01-06T16:00:00Z,EXT-SENVION-01,10.58,2050.0,13.49,78.41,5.31,0
2024-01-06T16:10:00Z,EXT-SENVION-01,5.08,234.7,6.74,52.45,6.93,0
2024-01-06T16:20:00Z,EXT-SENVION-01,13.64,2059.1,16.0,78.08,7.39,0
2024-01-06T16:30:00Z,EXT-SENVION-01,13.34,2053.3,16.0,76.69,5.78,0
2024-01-06T16:40:00Z,EXT-SENVION-01,3.89,82.2,5.25,47.57,5.32,0
2024-01-06T16:50:00Z,EXT-SENVION-01,9.06,1322.6,11.53,66.69,5.19,0
2024-01-06T17:00:00Z,EXT-SENVION-01,1.53,0.0,0.0,43.97,5.97,0
2024-01-06T17:10:00Z,EXT-SENVION-01,10.66,2050.0,13.91,78.55,6.44,0
2024-01-06T17:20:00Z,EXT-SENVION-01,1.88,0.0,0.0,46.52,6.14,0
2024-01-06T17:30:00Z,EXT-SENVION-01,8.95,1284.9,11.8,62.99,4.15,0
2024-01-06T17:40:00Z,EXT-SENVION-01,10.19,1924.2,13.21,75.77,5.69,0
2024-01-06T17:50:00Z,EXT-SENVION-01,10.41,1988.5,13.91,74.43,6.72,0
2024-01-06T18:00:00Z,EXT-SENVION-01,12.42,2058.0,16.0,77.48,5.62,0
2024-01-06T18:10:00Z,EXT-SENVION-01,8.32,1036.3,11.04,66.55,6.32,0
2024-01-06T18:20:00Z,EXT-SENVION-01,9.28,1401.3,12.2,71.79,6.07,0
2024-01-06T18:30:00Z,EXT-SENVION-01,10.4,2039.3,13.72,75.56,5.06,0
2024-01-06T18:40:00Z,EXT-SENVION-01,9.52,1540.1,12.05,69.61,5.99,0
2024-01-06T18:50:00Z,EXT-SENVION-01,11.95,2050.0,15.7,79.55,7.01,0
2024-01-06T19:00:00Z,EXT-SENVION-01,4.44,150.6,5.73,50.81,6.23,0
2024-01-06T19:10:00Z,EXT-SENVION-01,5.64,328.3,7.38,53.77,6.06,0
2024-01-06T19:20:00Z,EXT-SENVION-01,12.95,2047.9,16.0,77.49,4.97,0
2024-01-06T19:30:00Z,EXT-SENVION-01,6.71,537.8,8.64,54.43,5.67,0
2024-01-06T19:40:00Z,EXT-SENVION-01,9.32,1460.8,11.96,70.26,5.0,0
2024-01-06T19:50:00Z,EXT-SENVION-01,3.31,25.0,4.26,49.13,5.2,0
2024-01-06T20:00:00Z,EXT-SENVION-01,8.13,977.3,10.13,61.43,6.2,0
2024-01-06T20:10:00Z,EXT-SENVION-01,8.25,999.6,10.76,63.25,8.95,0
2024-01-06T20:20:00Z,EXT-SENVION-01,5.46,306.0,6.86,54.94,7.23,0
2024-01-06T20:30:00Z,EXT-SENVION-01,10.93,2050.0,14.05,81.09,6.62,0
2024-01-06T20:40:00Z,EXT-SENVION-01,11.11,2050.0,14.49,78.82,7.18,0
2024-01-06T20:50:00Z,EXT-SENVION-01,10.55,2050.0,13.7,79.92,7.3,0
2024-01-06T21:00:00Z,EXT-SENVION-01,6.08,425.8,7.97,55.81,8.26,0
2024-01-06T21:10:00Z,EXT-SENVION-01,6.84,539.0,8.87,57.89,8.16,0
2024-01-06T21:20:00Z,EXT-SENVION-01,7.25,697.3,9.8,63.6,8.71,0
2024-01-06T21:30:00Z,EXT-SENVION-01,6.66,520.0,8.53,55.0,7.62,0
2024-01-06T21:40:00Z,EXT-SENVION-01,3.21,60.5,3.83,51.19,9.42,0
2024-01-06T21:50:00Z,EXT-SENVION-01,5.95,374.5,7.89,57.67,8.57,0
2024-01-06T22:00:00Z,EXT-SENVION-01,2.47,0.0,0.0,49.41,8.01,0
2024-01-06T22:10:00Z,EXT-SENVION-01,7.32,731.7,9.35,59.01,8.83,0
2024-01-06T22:20:00Z,EXT-SENVION-01,1.32,0.0,0.0,48.9,9.0,0
2024-01-06T22:30:00Z,EXT-SENVION-01,1.23,0.0,0.0,49.66,8.75,0
2024-01-06T22:40:00Z,EXT-SENVION-01,5.38,296.9,7.02,54.19,9.24,0
2024-01-06T22:50:00Z,EXT-SENVION-01,9.3,1474.6,11.97,75.56,10.92,0
2024-01-06T23:00:00Z,EXT-SENVION-01,2.9,0.0,0.0,49.13,9.35,0
2024-01-06T23:10:00Z,EXT-SENVION-01,13.9,2041.9,16.0,79.42,10.42,0
2024-01-06T23:20:00Z,EXT-SENVION-01,8.55,1133.1,11.0,67.27,10.22,0
