farm,column_name,column_type,unit,description,is_metadata,is_sensor,is_counter,is_angle,recognized_by_rai,matched_canonical,rejection_reason
Wind Farm C,sensor_34_min,electrical,A,Current yaw motor H,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_34_std,electrical,A,Current yaw motor H,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_35_avg,electrical,V,DC link voltage converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_35_max,electrical,V,DC link voltage converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_35_min,electrical,V,DC link voltage converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_35_std,electrical,V,DC link voltage converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_36_avg,electrical,V,Direct current link volt axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_36_max,electrical,V,Direct current link volt axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_36_min,electrical,V,Direct current link volt axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_36_std,electrical,V,Direct current link volt axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_37_avg,electrical,V,Direct current link volt axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_37_max,electrical,V,Direct current link volt axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_37_min,electrical,V,Direct current link volt axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_37_std,electrical,V,Direct current link volt axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_38_avg,electrical,V,Direct current link volt axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_38_max,electrical,V,Direct current link volt axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_38_min,electrical,V,Direct current link volt axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_38_std,electrical,V,Direct current link volt axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_39_avg,temperature,Celsius,Electrical cabinet ambient temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_39_max,temperature,Celsius,Electrical cabinet ambient temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_39_min,temperature,Celsius,Electrical cabinet ambient temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_39_std,temperature,Celsius,Electrical cabinet ambient temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_40_avg,pressure,bar,Nacelle external air pressure,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_40_max,pressure,bar,Nacelle external air pressure,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_40_min,pressure,bar,Nacelle external air pressure,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_40_std,pressure,bar,Nacelle external air pressure,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_41_avg,temperature,Celsius,Nacelle outside temperature,False,True,False,False,True,nacelle_temp_c,n/a
Wind Farm C,sensor_41_max,temperature,Celsius,Nacelle outside temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_nacelle_temp_c
Wind Farm C,sensor_41_min,temperature,Celsius,Nacelle outside temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_nacelle_temp_c
Wind Farm C,sensor_41_std,temperature,Celsius,Nacelle outside temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_nacelle_temp_c
Wind Farm C,sensor_42_avg,other_sensor,L/min,Rotor bearing flow rate,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_42_max,other_sensor,L/min,Rotor bearing flow rate,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_42_min,other_sensor,L/min,Rotor bearing flow rate,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_42_std,other_sensor,L/min,Rotor bearing flow rate,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_43_avg,other_sensor,l/h,Flow meter stator cooler,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_43_max,other_sensor,l/h,Flow meter stator cooler,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_43_min,other_sensor,l/h,Flow meter stator cooler,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_43_std,other_sensor,l/h,Flow meter stator cooler,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_44_avg,other_sensor,%,Fluid level oil container A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_44_max,other_sensor,%,Fluid level oil container A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_44_min,other_sensor,%,Fluid level oil container A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_44_std,other_sensor,%,Fluid level oil container A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_45_avg,other_sensor,%,Fluid level oil container A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_45_max,other_sensor,%,Fluid level oil container A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_45_min,other_sensor,%,Fluid level oil container A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_45_std,other_sensor,%,Fluid level oil container A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_46_avg,temperature,Celsius,Water temperature flow TT1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_46_max,temperature,Celsius,Water temperature flow TT1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_46_min,temperature,Celsius,Water temperature flow TT1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_46_std,temperature,Celsius,Water temperature flow TT1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_47_avg,electrical,Hz,Mains frequency OS-side,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_47_max,electrical,Hz,Mains frequency OS-side,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_47_min,electrical,Hz,Mains frequency OS-side,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_47_std,electrical,Hz,Mains frequency OS-side,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_48_avg,pressure,bar,Hydraulic pressure Aggregate System pressure,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_48_max,pressure,bar,Hydraulic pressure Aggregate System pressure,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_48_min,pressure,bar,Hydraulic pressure Aggregate System pressure,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_48_std,pressure,bar,Hydraulic pressure Aggregate System pressure,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_49_avg,pressure,bar,Hydraulic pressure azimuth circuit A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_49_max,pressure,bar,Hydraulic pressure azimuth circuit A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_49_min,pressure,bar,Hydraulic pressure azimuth circuit A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_49_std,pressure,bar,Hydraulic pressure azimuth circuit A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_50_avg,pressure,bar,Hydraulic pressure azimuth circuit B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_50_max,pressure,bar,Hydraulic pressure azimuth circuit B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_50_min,pressure,bar,Hydraulic pressure azimuth circuit B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_50_std,pressure,bar,Hydraulic pressure azimuth circuit B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_51_avg,pressure,bar,Hydraulic pressure azimuth memory A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_51_max,pressure,bar,Hydraulic pressure azimuth memory A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_51_min,pressure,bar,Hydraulic pressure azimuth memory A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_51_std,pressure,bar,Hydraulic pressure azimuth memory A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_52_avg,pressure,bar,Hydraulic pressure azimuth memory B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_52_max,pressure,bar,Hydraulic pressure azimuth memory B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_52_min,pressure,bar,Hydraulic pressure azimuth memory B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_52_std,pressure,bar,Hydraulic pressure azimuth memory B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_53_avg,pressure,bar,Hydraulic pressure locking memory ,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_53_max,pressure,bar,Hydraulic pressure locking memory ,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_53_min,pressure,bar,Hydraulic pressure locking memory ,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_53_std,pressure,bar,Hydraulic pressure locking memory ,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_54_avg,pressure,bar,Hydraulic pressure rotor brake B,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_54_max,pressure,bar,Hydraulic pressure rotor brake B,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_54_min,pressure,bar,Hydraulic pressure rotor brake B,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_54_std,pressure,bar,Hydraulic pressure rotor brake B,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_55_avg,pressure,bar,Hydraulic pressure rotor brake A,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_55_max,pressure,bar,Hydraulic pressure rotor brake A,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_55_min,pressure,bar,Hydraulic pressure rotor brake A,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_55_std,pressure,bar,Hydraulic pressure rotor brake A,False,True,False,False,False,,lost_to_higher_scoring_column_for_rotor_rpm
Wind Farm C,sensor_56_avg,other_sensor,A,"ABB-LS Input K1, IL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_56_max,other_sensor,A,"ABB-LS Input K1, IL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_56_min,other_sensor,A,"ABB-LS Input K1, IL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_56_std,other_sensor,A,"ABB-LS Input K1, IL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_57_avg,other_sensor,A,"ABB-LS Input K1, IL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_57_max,other_sensor,A,"ABB-LS Input K1, IL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_57_min,other_sensor,A,"ABB-LS Input K1, IL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_57_std,other_sensor,A,"ABB-LS Input K1, IL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_58_avg,other_sensor,V,"ABB-LS Input K4, UL1",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_58_max,other_sensor,V,"ABB-LS Input K4, UL1",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_58_min,other_sensor,V,"ABB-LS Input K4, UL1",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_58_std,other_sensor,V,"ABB-LS Input K4, UL1",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_59_avg,other_sensor,V,"ABB-LS Input K4, UL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_59_max,other_sensor,V,"ABB-LS Input K4, UL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_59_min,other_sensor,V,"ABB-LS Input K4, UL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_59_std,other_sensor,V,"ABB-LS Input K4, UL2",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_60_avg,other_sensor,V,"ABB-LS Input K4, UL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_60_max,other_sensor,V,"ABB-LS Input K4, UL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_60_min,other_sensor,V,"ABB-LS Input K4, UL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_60_std,other_sensor,V,"ABB-LS Input K4, UL3",False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_61_avg,pressure,bar,Nacelle air pressure,False,True,False,False,True,pressure_hpa,n/a
Wind Farm C,sensor_61_max,pressure,bar,Nacelle air pressure,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_61_min,pressure,bar,Nacelle air pressure,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_61_std,pressure,bar,Nacelle air pressure,False,True,False,False,False,,lost_to_higher_scoring_column_for_pressure_hpa
Wind Farm C,sensor_62_avg,temperature,Celsius,Temperature Axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_62_max,temperature,Celsius,Temperature Axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_62_min,temperature,Celsius,Temperature Axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_62_std,temperature,Celsius,Temperature Axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_63_avg,temperature,Celsius,Temperature Axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_63_max,temperature,Celsius,Temperature Axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_63_min,temperature,Celsius,Temperature Axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_63_std,temperature,Celsius,Temperature Axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_64_avg,temperature,Celsius,Temperature Axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_64_max,temperature,Celsius,Temperature Axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_64_min,temperature,Celsius,Temperature Axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_64_std,temperature,Celsius,Temperature Axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_65_avg,temperature,Celsius,Hub temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_65_max,temperature,Celsius,Hub temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_65_min,temperature,Celsius,Hub temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_65_std,temperature,Celsius,Hub temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_66_avg,electrical,A,Internal consumption current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_66_max,electrical,A,Internal consumption current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_66_min,electrical,A,Internal consumption current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_66_std,electrical,A,Internal consumption current L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_67_avg,electrical,A,Internal consumption current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_67_max,electrical,A,Internal consumption current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_67_min,electrical,A,Internal consumption current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_67_std,electrical,A,Internal consumption current L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_68_avg,electrical,A,Internal consumption current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_68_max,electrical,A,Internal consumption current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_68_min,electrical,A,Internal consumption current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_68_std,electrical,A,Internal consumption current L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_69_avg,power,kW,Internal consumption power L2,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_69_max,power,kW,Internal consumption power L2,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_69_min,power,kW,Internal consumption power L2,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_69_std,power,kW,Internal consumption power L2,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_70_avg,power,kW,Internal consumption power L3,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_70_max,power,kW,Internal consumption power L3,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_70_min,power,kW,Internal consumption power L3,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_70_std,power,kW,Internal consumption power L3,False,True,False,False,False,,lost_to_higher_scoring_column_for_power_kw
Wind Farm C,sensor_71_avg,electrical,V,Internal consumption voltage L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_71_max,electrical,V,Internal consumption voltage L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_71_min,electrical,V,Internal consumption voltage L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_71_std,electrical,V,Internal consumption voltage L1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_72_avg,electrical,V,Internal consumption voltage L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_72_max,electrical,V,Internal consumption voltage L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_72_min,electrical,V,Internal consumption voltage L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_72_std,electrical,V,Internal consumption voltage L2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_73_avg,electrical,V,Internal consumption voltage L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_73_max,electrical,V,Internal consumption voltage L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_73_min,electrical,V,Internal consumption voltage L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_73_std,electrical,V,Internal consumption voltage L3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_74_avg,other_sensor,L,Hydraulic oil tank level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_74_max,other_sensor,L,Hydraulic oil tank level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_74_min,other_sensor,L,Hydraulic oil tank level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_74_std,other_sensor,L,Hydraulic oil tank level,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_75_avg,reactive_power,kvar,Maximum reactive power HV converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_75_max,reactive_power,kvar,Maximum reactive power HV converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_75_min,reactive_power,kvar,Maximum reactive power HV converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_75_std,reactive_power,kvar,Maximum reactive power HV converter,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_76_avg,angle,deg,Min pitch angle,False,True,False,True,True,pitch_angle_deg,n/a
Wind Farm C,sensor_76_max,angle,deg,Min pitch angle,False,True,False,True,False,,lost_to_higher_scoring_column_for_pitch_angle_deg
Wind Farm C,sensor_76_min,angle,deg,Min pitch angle,False,True,False,True,False,,lost_to_higher_scoring_column_for_pitch_angle_deg
Wind Farm C,sensor_76_std,angle,deg,Min pitch angle,False,True,False,True,False,,lost_to_higher_scoring_column_for_pitch_angle_deg
Wind Farm C,sensor_77_avg,electrical,A,Motor current generator cooler 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_77_max,electrical,A,Motor current generator cooler 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_77_min,electrical,A,Motor current generator cooler 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_77_std,electrical,A,Motor current generator cooler 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_78_avg,electrical,A,Motor current generator cooler 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_78_max,electrical,A,Motor current generator cooler 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_78_min,electrical,A,Motor current generator cooler 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_78_std,electrical,A,Motor current generator cooler 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_79_avg,electrical,A,Motor current generator cooler 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_79_max,electrical,A,Motor current generator cooler 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_79_min,electrical,A,Motor current generator cooler 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_79_std,electrical,A,Motor current generator cooler 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_80_avg,electrical,A,Motor current generator cooler 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_80_max,electrical,A,Motor current generator cooler 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_80_min,electrical,A,Motor current generator cooler 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_80_std,electrical,A,Motor current generator cooler 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_81_avg,electrical,A,Motor current hydraulic pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_81_max,electrical,A,Motor current hydraulic pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_81_min,electrical,A,Motor current hydraulic pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_81_std,electrical,A,Motor current hydraulic pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_82_avg,electrical,A,Motor current hydraulic pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_82_max,electrical,A,Motor current hydraulic pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_82_min,electrical,A,Motor current hydraulic pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_82_std,electrical,A,Motor current hydraulic pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_83_avg,electrical,A,Motor current water cooler fan 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_83_max,electrical,A,Motor current water cooler fan 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_83_min,electrical,A,Motor current water cooler fan 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_83_std,electrical,A,Motor current water cooler fan 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_84_avg,electrical,A,Motor current water cooler fan 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_84_max,electrical,A,Motor current water cooler fan 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_84_min,electrical,A,Motor current water cooler fan 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_84_std,electrical,A,Motor current water cooler fan 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_85_avg,electrical,A,Motor current water cooler fan 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_85_max,electrical,A,Motor current water cooler fan 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_85_min,electrical,A,Motor current water cooler fan 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_85_std,electrical,A,Motor current water cooler fan 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_86_avg,electrical,A,Motor current water cooler fan 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_86_max,electrical,A,Motor current water cooler fan 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_86_min,electrical,A,Motor current water cooler fan 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_86_std,electrical,A,Motor current water cooler fan 4,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_87_avg,electrical,A,Motor current gear oil pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_87_max,electrical,A,Motor current gear oil pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_87_min,electrical,A,Motor current gear oil pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_87_std,electrical,A,Motor current gear oil pump A,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_88_avg,electrical,A,Motor current gear oil pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_88_max,electrical,A,Motor current gear oil pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_88_min,electrical,A,Motor current gear oil pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_88_std,electrical,A,Motor current gear oil pump B,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_89_avg,electrical,A,Motor current gear oil pump C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_89_max,electrical,A,Motor current gear oil pump C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_89_min,electrical,A,Motor current gear oil pump C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_89_std,electrical,A,Motor current gear oil pump C,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_90_avg,mechanical,m/s^2,Nacelle vibration longitudinal 1,False,True,False,False,True,drivetrain_vibration_mms,n/a
Wind Farm C,sensor_90_max,mechanical,m/s^2,Nacelle vibration longitudinal 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_90_min,mechanical,m/s^2,Nacelle vibration longitudinal 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_90_std,mechanical,m/s^2,Nacelle vibration longitudinal 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_91_avg,mechanical,m/s^2,Nacelle vibration longitudinal 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_91_max,mechanical,m/s^2,Nacelle vibration longitudinal 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_91_min,mechanical,m/s^2,Nacelle vibration longitudinal 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_91_std,mechanical,m/s^2,Nacelle vibration longitudinal 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_92_avg,mechanical,m/s^2,Nacelle vibration transverse 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_92_max,mechanical,m/s^2,Nacelle vibration transverse 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
Wind Farm C,sensor_92_min,mechanical,m/s^2,Nacelle vibration transverse 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_drivetrain_vibration_mms
