farm,dataset_file,event_id,turbine_id,label,description,detector,feature_policy,n_rows,n_train,n_pred,n_event_rows,alarms_count,coverage_fbeta,accuracy,earliness_ws,max_criticality,event_detected,first_alarm_idx,first_alarm_in_window,lead_time_days
Wind Farm C,90.csv,90,turb_90,anomaly_event,,RAI_CHAMPION,care_2d,54880,52560,2320,1744,0,0.0,,0.0,0,False,,False,
Wind Farm C,70.csv,70,turb_70,anomaly_event,,RAI_CHAMPION,care_2d,56038,52560,3478,2902,0,0.0,,0.0,0,False,,False,
Wind Farm C,35.csv,35,turb_35,anomaly_event,,RAI_CHAMPION,care_2d,52615,51408,1207,919,0,0.0,,0.0,0,False,,False,
Wind Farm C,16.csv,16,turb_16,anomaly_event,,RAI_CHAMPION,care_2d,53568,51264,2304,2160,0,0.0,,0.0,0,False,,False,
Wind Farm C,76.csv,76,turb_76,anomaly_event,,RAI_CHAMPION,care_2d,52086,51264,822,246,0,0.0,,0.0,0,False,,False,
Wind Farm C,55.csv,55,turb_55,anomaly_event,,RAI_CHAMPION,care_common,55753,52560,3193,2473,97,0.0329,,0.0322,61,False,310,True,-0.15
Wind Farm C,81.csv,81,turb_81,anomaly_event,,RAI_CHAMPION,care_common,53932,52560,1372,364,157,0.0,,0.2677,151,True,323,True,-1.24
Wind Farm C,47.csv,47,turb_47,anomaly_event,,RAI_CHAMPION,care_common,53993,52416,1577,713,18,0.0,,0.0081,5,False,22,True,-0.15
Wind Farm C,12.csv,12,turb_12,anomaly_event,,RAI_CHAMPION,care_common,56107,52560,3547,3259,124,0.0017,,0.0405,46,False,0,True,0.0
Wind Farm C,4.csv,4,turb_4,anomaly_event,,RAI_CHAMPION,care_common,56449,52560,3889,2737,186,0.0,,0.002,155,True,608,True,-1.22
Wind Farm C,18.csv,18,turb_18,anomaly_event,,RAI_CHAMPION,care_common,52848,51120,1728,576,555,0.0,,0.0005,485,True,841,True,-3.84
Wind Farm C,28.csv,28,turb_28,anomaly_event,,RAI_CHAMPION,care_common,55918,52560,3358,2926,84,0.0,,0.0383,37,False,1087,True,-6.55
Wind Farm C,39.csv,39,turb_39,anomaly_event,,RAI_CHAMPION,care_common,53727,52560,1167,735,430,0.0,,0.5091,375,True,501,True,-1.48
Wind Farm C,66.csv,66,turb_66,anomaly_event,,RAI_CHAMPION,care_common,53503,51696,1807,943,46,0.0,,0.0651,39,False,224,True,-1.56
Wind Farm C,15.csv,15,turb_15,anomaly_event,,RAI_CHAMPION,care_common,54433,51696,2737,2449,0,0.0,,0.0,0,False,,False,
Wind Farm C,78.csv,78,turb_78,anomaly_event,,RAI_CHAMPION,care_common,53146,52560,586,298,7,0.0,,0.0134,4,False,68,True,-0.47
Wind Farm C,79.csv,79,turb_79,anomaly_event,,RAI_CHAMPION,care_common,53281,52560,721,289,119,0.0,,0.2247,115,True,314,True,-1.18
Wind Farm C,30.csv,30,turb_30,anomaly_event,,RAI_CHAMPION,care_common,56111,52560,3551,3263,2453,0.0547,,0.7538,2077,True,103,True,-0.72
Wind Farm C,33.csv,33,turb_33,anomaly_event,,RAI_CHAMPION,care_common,55873,52560,3313,2881,365,0.0027,,0.103,136,True,467,True,-1.24
Wind Farm C,11.csv,11,turb_11,anomaly_event,,RAI_CHAMPION,care_common,56437,52416,4021,3157,437,0.1451,,0.1202,137,True,220,True,-1.53
Wind Farm C,44.csv,44,turb_44,anomaly_event,,RAI_CHAMPION,care_common,63003,52560,10443,9435,609,0.0017,,0.0277,304,True,0,False,1.0
Wind Farm C,49.csv,49,turb_49,anomaly_event,,RAI_CHAMPION,care_common,53014,51408,1606,598,60,0.0,,0.0,29,False,1300,False,-6.03
Wind Farm C,31.csv,31,turb_31,anomaly_event,,RAI_CHAMPION,care_common,54589,52560,2029,1021,463,0.0219,,0.565,273,True,354,True,-0.46
Wind Farm C,67.csv,67,turb_67,anomaly_event,,RAI_CHAMPION,care_common,61489,52560,8929,8353,150,0.0006,,0.0129,52,False,13,False,0.91
Wind Farm C,9.csv,9,turb_9,anomaly_event,,RAI_CHAMPION,care_common,56029,52560,3469,3037,41,0.0,,0.0012,24,False,2268,True,-12.75
Wind Farm C,91.csv,91,turb_91,anomaly_event,,RAI_CHAMPION,care_common,56608,52560,4048,2896,317,0.0,,0.024,262,True,2627,True,-17.24
Wind Farm C,5.csv,5,turb_5,anomaly_event,,RAI_CHAMPION,care_common,52795,52128,667,523,208,0.0,,0.2188,142,True,10,False,0.93
Wind Farm C,90.csv,90,turb_90,anomaly_event,,RAI_CHAMPION,care_common,54880,52560,2320,1744,295,0.0,,0.1163,205,True,661,True,-2.59
Wind Farm C,70.csv,70,turb_70,anomaly_event,,RAI_CHAMPION,care_common,56038,52560,3478,2902,163,0.0,,0.0163,115,True,7,True,-0.05
Wind Farm C,35.csv,35,turb_35,anomaly_event,,RAI_CHAMPION,care_common,52615,51408,1207,919,0,0.0,,0.0,0,False,,False,
Wind Farm C,16.csv,16,turb_16,anomaly_event,,RAI_CHAMPION,care_common,53568,51264,2304,2160,1359,0.0322,,0.6898,956,True,122,True,-0.85
Wind Farm C,76.csv,76,turb_76,anomaly_event,,RAI_CHAMPION,care_common,52086,51264,822,246,91,0.0,,0.1133,44,False,328,True,-0.28
Wind Farm C,55.csv,55,turb_55,anomaly_event,,RAI_CHAMPION,care_native_semantic,55753,52560,3193,2473,97,0.0329,,0.0322,61,False,310,True,-0.15
Wind Farm C,81.csv,81,turb_81,anomaly_event,,RAI_CHAMPION,care_native_semantic,53932,52560,1372,364,157,0.0,,0.2677,151,True,323,True,-1.24
Wind Farm C,47.csv,47,turb_47,anomaly_event,,RAI_CHAMPION,care_native_semantic,53993,52416,1577,713,18,0.0,,0.0081,5,False,22,True,-0.15
Wind Farm C,12.csv,12,turb_12,anomaly_event,,RAI_CHAMPION,care_native_semantic,56107,52560,3547,3259,124,0.0017,,0.0405,46,False,0,True,0.0
Wind Farm C,4.csv,4,turb_4,anomaly_event,,RAI_CHAMPION,care_native_semantic,56449,52560,3889,2737,186,0.0,,0.002,155,True,608,True,-1.22
Wind Farm C,18.csv,18,turb_18,anomaly_event,,RAI_CHAMPION,care_native_semantic,52848,51120,1728,576,555,0.0,,0.0005,485,True,841,True,-3.84
Wind Farm C,28.csv,28,turb_28,anomaly_event,,RAI_CHAMPION,care_native_semantic,55918,52560,3358,2926,84,0.0,,0.0383,37,False,1087,True,-6.55
Wind Farm C,39.csv,39,turb_39,anomaly_event,,RAI_CHAMPION,care_native_semantic,53727,52560,1167,735,430,0.0,,0.5091,375,True,501,True,-1.48
Wind Farm C,66.csv,66,turb_66,anomaly_event,,RAI_CHAMPION,care_native_semantic,53503,51696,1807,943,46,0.0,,0.0651,39,False,224,True,-1.56
Wind Farm C,15.csv,15,turb_15,anomaly_event,,RAI_CHAMPION,care_native_semantic,54433,51696,2737,2449,0,0.0,,0.0,0,False,,False,
Wind Farm C,78.csv,78,turb_78,anomaly_event,,RAI_CHAMPION,care_native_semantic,53146,52560,586,298,7,0.0,,0.0134,4,False,68,True,-0.47
Wind Farm C,79.csv,79,turb_79,anomaly_event,,RAI_CHAMPION,care_native_semantic,53281,52560,721,289,119,0.0,,0.2247,115,True,314,True,-1.18
Wind Farm C,30.csv,30,turb_30,anomaly_event,,RAI_CHAMPION,care_native_semantic,56111,52560,3551,3263,2453,0.0547,,0.7538,2077,True,103,True,-0.72
Wind Farm C,33.csv,33,turb_33,anomaly_event,,RAI_CHAMPION,care_native_semantic,55873,52560,3313,2881,365,0.0027,,0.103,136,True,467,True,-1.24
Wind Farm C,11.csv,11,turb_11,anomaly_event,,RAI_CHAMPION,care_native_semantic,56437,52416,4021,3157,437,0.1451,,0.1202,137,True,220,True,-1.53
Wind Farm C,44.csv,44,turb_44,anomaly_event,,RAI_CHAMPION,care_native_semantic,63003,52560,10443,9435,609,0.0017,,0.0277,304,True,0,False,1.0
Wind Farm C,49.csv,49,turb_49,anomaly_event,,RAI_CHAMPION,care_native_semantic,53014,51408,1606,598,60,0.0,,0.0,29,False,1300,False,-6.03
Wind Farm C,31.csv,31,turb_31,anomaly_event,,RAI_CHAMPION,care_native_semantic,54589,52560,2029,1021,463,0.0219,,0.565,273,True,354,True,-0.46
Wind Farm C,67.csv,67,turb_67,anomaly_event,,RAI_CHAMPION,care_native_semantic,61489,52560,8929,8353,150,0.0006,,0.0129,52,False,13,False,0.91
Wind Farm C,9.csv,9,turb_9,anomaly_event,,RAI_CHAMPION,care_native_semantic,56029,52560,3469,3037,41,0.0,,0.0012,24,False,2268,True,-12.75
Wind Farm C,91.csv,91,turb_91,anomaly_event,,RAI_CHAMPION,care_native_semantic,56608,52560,4048,2896,317,0.0,,0.024,262,True,2627,True,-17.24
Wind Farm C,5.csv,5,turb_5,anomaly_event,,RAI_CHAMPION,care_native_semantic,52795,52128,667,523,208,0.0,,0.2188,142,True,10,False,0.93
Wind Farm C,90.csv,90,turb_90,anomaly_event,,RAI_CHAMPION,care_native_semantic,54880,52560,2320,1744,295,0.0,,0.1163,205,True,661,True,-2.59
Wind Farm C,70.csv,70,turb_70,anomaly_event,,RAI_CHAMPION,care_native_semantic,56038,52560,3478,2902,163,0.0,,0.0163,115,True,7,True,-0.05
Wind Farm C,35.csv,35,turb_35,anomaly_event,,RAI_CHAMPION,care_native_semantic,52615,51408,1207,919,0,0.0,,0.0,0,False,,False,
Wind Farm C,16.csv,16,turb_16,anomaly_event,,RAI_CHAMPION,care_native_semantic,53568,51264,2304,2160,1359,0.0322,,0.6898,956,True,122,True,-0.85
Wind Farm C,76.csv,76,turb_76,anomaly_event,,RAI_CHAMPION,care_native_semantic,52086,51264,822,246,91,0.0,,0.1133,44,False,328,True,-0.28
